restaurant_name,restaurant_latitude,restaurant_longitude,rating,price,category,tel,address,distance,source
Villa Grilla,38.456697,27.11916,5.0,,['Pizza'],902323810808.0,"1690 Sok. No: 44/B, Karşıyaka, 35580 İzmir, Turkey",1096.100505313616,yelp
Öz Servet Pide ve Lahmacun Salonu,38.456469,27.10856,5.0,,"['Lahmacun', 'Kebab']",902323648485.0,"Aksoy Mah., 1735 Sok. No:85/A, 35580 İzmir, Turkey",796.9996861996729,yelp
Bostanlı Temiz Mandıra,38.4552108603492,27.0999070976692,4.4,,"['Seafood', 'Turkish', 'Breakfast & Brunch']",902323623400.0,"Bostanlı Mah., Cemal Gürsel Cad. No:476/3A, 35590 İzmir, Turkey",1127.402976046071,yelp
Bolu Mangal Bostan,38.4518219,27.1041843,5.0,,"['Turkish', 'Barbeque']",902324412500.0,"Kazım Dirik Cad. No.7, Pasaport, 35580 İzmir, Turkey",71.76843981050084,yelp
Kent Restoran,38.450777,27.106885,4.3,₺₺₺,['Seafood'],902323693074.0,"Yalı Cad., Karşıyaka, 35520 İzmir, Turkey",245.5868132152125,yelp
Deniz Restoran,38.450222,27.109407,4.0,₺₺₺₺,"['Seafood Markets', 'Restaurants']",902323644464.0,"Yalı Cad., Karşıyaka Spor Kulubü No: 396 K: Zemin, 35430 İzmir, Turkey",473.2244986117816,yelp
Cafe La Vie,38.4534243984897,27.1009753690461,4.7,₺₺,"['Cafes', 'Coffee & Tea']",902323643506.0,"Bostanlı Mah., Cemal Gürsel Cad. No:407/A, 35540 İzmir, Turkey",370.0524625732684,yelp
Giritli Restaurant,38.453369,27.097099,4.4,,"['Turkish', 'Greek']",902327121188.0,"Hurriyet Bulv. No  38, 35590 İzmir, Turkey",657.4437177907818,yelp
Aralık Sonu Ocakbaşı,38.45606,27.099699,4.5,₺,['Barbeque'],902323370574.0,"Cemal Gürsel Cad., 1788 Sok. No:3/A, 35590 İzmir, Turkey",665.0060912543356,yelp
Denizpark Cafe & Restaurant,38.453428,27.096904,4.3,₺₺₺,"['Breakfast & Brunch', 'Turkish', 'Cafes']",902323300029.0,"Hasan Ali Yücel Blv., Karşıyaka, 35590 İzmir, Turkey",675.646248786393,yelp
Meşhur Midyeci Ahmet,38.45764,27.098856,4.4,₺₺,['Seafood'],902323622610.0,"Bostanlı Mah. Şehitler Bulv., No: 10/B, 35590 İzmir, Turkey",851.8252306519715,yelp
Bostanlı Temiz Mandıra,38.4552108603492,27.0999070976692,4.4,,"['Seafood', 'Turkish', 'Breakfast & Brunch']",902323623400.0,"Bostanlı Mah., Cemal Gürsel Cad. No:476/3A, 35590 İzmir, Turkey",578.8435146909757,yelp
Kalispera Restaurant,38.4578411,27.0971268,4.8,,['Turkish'],902323305051.0,"Cemal Gürsel Cad. No: 520/A, Bostanlı, 35590 İzmir, Turkey",958.5056498678548,yelp
Agora Çaycısı,38.5116882,27.3222008,3.6,₺₺,"['Coffee & Tea', 'Cafeteria', 'Cafes']",902324642042.0,"Yalı Cad., No: 294 D: 1/A, 35600 İzmir, Turkey",326.77291242625574,yelp
Aksoy Pide Salonu,38.4550674041927,27.1069512912487,5.0,,['Turkish'],902323236643.0,"Aksoy Mah., 1745 Sok. No:17/A, Karşıyaka, 35110 İzmir, Turkey",498.0765454703889,yelp
Fuat'in Yeri,38.45703,27.097853,5.0,,"['Tapas/Small Plates', 'Pubs']",902323621046.0,"Bostanlı Mah., 1807/2. Sk No:16, 35600 İzmir, Turkey",848.7168103682509,yelp
Sir Winston Tea House,38.454536,27.100211,4.0,₺₺₺,"['Coffee & Tea', 'Cafes']",902323309575.0,"Bostanlı Mah. Cemal Gürsel Cad., No: 474/A, Eski Böcük Yeri, İzmir, Turkey",504.70564634085,yelp
Coffemania,38.451355,27.10473,4.5,₺,"['Cafes', 'Coffee & Tea']",902323362676.0,"Bostanlı Mah., Cemal Gürsel Cad., 35480 İzmir, Turkey",57.27379003503993,yelp
Tuzu Biberi,38.4500088686542,27.1115513763112,4.0,₺₺,"['Breakfast & Brunch', 'Barbeque']",902323646665.0,"Tuna Mh., Cemal Gürsel Cad. No:382, Karşıyaka, 35580 İzmir, Turkey",660.7780600946031,yelp
Pizza Locale,38.4559887191087,27.0962645485997,4.6,₺₺,['Pizza'],902324634560.0,"Bostanlı Mahallesi, Otopark, 35590 Karşıyaka/İzmir, Turkey",867.7405109324175,yelp
Dante Cafe & Bar,38.4490935620889,27.1116020902991,4.2,₺₺,"['Bars', 'Cafeteria']",902323230317.0,"Aksoy Mahallesi, Park İçi Yolu, 35580 Karşıyaka/İzmir, Turkey",692.2553580337741,yelp
Caddeboyu Balık,38.451355,27.10473,3.0,,['Seafood'],,"Cemal Gürsel Cad., 35480 İzmir, Turkey",57.27379003503993,yelp
Olta Balık,38.4545425,27.1001716,3.8,,['Seafood'],902323370461.0,"Cemal Gürsel Cad. 476/5 A Bostanlı, Karşıyaka, 35590 İzmir, Turkey",507.5534724855476,yelp
Denizpark Cafe & Restaurant,38.453428,27.096904,4.3,₺₺₺,"['Breakfast & Brunch', 'Turkish', 'Cafes']",902323300029.0,"Hasan Ali Yücel Blv., Karşıyaka, 35590 İzmir, Turkey",143.0945563160237,yelp
Cafe La Vie,38.4534243984897,27.1009753690461,4.7,₺₺,"['Cafes', 'Coffee & Tea']",902323643506.0,"Bostanlı Mah., Cemal Gürsel Cad. No:407/A, 35540 İzmir, Turkey",393.8362778634742,yelp
Kalispera Restaurant,38.4578411,27.0971268,4.8,,['Turkish'],902323305051.0,"Cemal Gürsel Cad. No: 520/A, Bostanlı, 35590 İzmir, Turkey",349.6160160198728,yelp
Kent Restoran,38.450777,27.106885,4.3,₺₺₺,['Seafood'],902323693074.0,"Yalı Cad., Karşıyaka, 35520 İzmir, Turkey",984.1007222905712,yelp
Giritli Restaurant,38.453369,27.097099,4.4,,"['Turkish', 'Greek']",902327121188.0,"Hurriyet Bulv. No  38, 35590 İzmir, Turkey",151.98917979829034,yelp
Aralık Sonu Ocakbaşı,38.45606,27.099699,4.5,₺,['Barbeque'],902323370574.0,"Cemal Gürsel Cad., 1788 Sok. No:3/A, 35590 İzmir, Turkey",296.6180765712876,yelp
Pizza Locale,38.4559887191087,27.0962645485997,4.6,₺₺,['Pizza'],902324634560.0,"Bostanlı Mahallesi, Otopark, 35590 Karşıyaka/İzmir, Turkey",148.61312698377213,yelp
Black Jack BBQ,38.4599246,27.0915884,5.0,,"['Barbeque', 'Steakhouses', 'Cocktail Bars']",902323373729.0,"Cengiz Topel Cad. No:32/A, Bostanlı, 35590 İzmir, Turkey",716.2353990945,yelp
Meşhur Midyeci Ahmet,38.45764,27.098856,4.4,₺₺,['Seafood'],902323622610.0,"Bostanlı Mah. Şehitler Bulv., No: 10/B, 35590 İzmir, Turkey",373.3950784239577,yelp
Cafe Ponte Cheese Cake House,38.4582116165063,27.0950116342481,4.4,₺₺,"['Coffee & Tea', 'Desserts', 'Cafes']",902323628444.0,"Bostanlı Mah., Bestekar Yusuf Nalkesen Sok. No:14/A, 35540 İzmir, Turkey",418.0973489036039,yelp
Bostanlı Temiz Mandıra,38.4552108603492,27.0999070976692,4.4,,"['Seafood', 'Turkish', 'Breakfast & Brunch']",902323623400.0,"Bostanlı Mah., Cemal Gürsel Cad. No:476/3A, 35590 İzmir, Turkey",279.5544649752732,yelp
Doyuran Pide,38.456828,27.098532,4.0,₺,['Turkish'],902323369176.0,"Bostanlı Mah., Yalı Cad. No: 73, 35590 İzmir, Turkey",281.50685994331576,yelp
Aşcı Balık Restoran,38.457918,27.096874,5.0,,['Seafood'],902323366635.0,"Bostanlı Mah., Cemal Gürsel Cad. No: 516/C, 35540 İzmir, Turkey",356.84860708354495,yelp
The Best Cafe,38.4585686,27.0964699,4.0,₺,"['Coffee & Tea', 'Cafes']",902323622041.0,"Bostanlı Mah., 1807 Sok. No: 71/A, 35590 İzmir, Turkey",256.0625175962724,yelp
Fuat'in Yeri,38.45703,27.097853,5.0,,"['Tapas/Small Plates', 'Pubs']",902323621046.0,"Bostanlı Mah., 1807/2. Sk No:16, 35600 İzmir, Turkey",274.93799986601005,yelp
Dönerci Vahap Usta,38.459222,27.107873,5.0,,"['Turkish', 'Kebab']",902323690533.0,"1879 Sok. No: 91/B, 35580 İzmir, Turkey",1089.9067878447902,yelp
Bolu Mangal Bostan,38.4518219,27.1041843,5.0,,"['Turkish', 'Barbeque']",902324412500.0,"Kazım Dirik Cad. No.7, Pasaport, 35580 İzmir, Turkey",721.7871053882199,yelp
Sir Winston Tea House,38.454536,27.100211,4.0,₺₺₺,"['Coffee & Tea', 'Cafes']",902323309575.0,"Bostanlı Mah. Cemal Gürsel Cad., No: 474/A, Eski Böcük Yeri, İzmir, Turkey",301.0371962203721,yelp
Cafe Reci's,38.459575,27.092038,4.0,,['Italian'],902323300087.0,"Bostanlı Mah. Cengiz Topel Cad., No: 30 D: 1, 35590 İzmir, Turkey",679.5340478326965,yelp
Bosstanlı Meyhane,38.4630252430668,27.092684134841,5.0,,['Tabernas'],902323306300.0,"Bostanlı Mah., 6352. Sk. No:2/A, 35590 İzmir, Turkey",990.41269866441,yelp
Kalispera Restaurant,38.4578411,27.0971268,4.8,,['Turkish'],902323305051.0,"Cemal Gürsel Cad. No: 520/A, Bostanlı, 35590 İzmir, Turkey",438.2395063233893,yelp
Black Jack BBQ,38.4599246,27.0915884,5.0,,"['Barbeque', 'Steakhouses', 'Cocktail Bars']",902323373729.0,"Cengiz Topel Cad. No:32/A, Bostanlı, 35590 İzmir, Turkey",430.0351590638109,yelp
Denizpark Cafe & Restaurant,38.453428,27.096904,4.3,₺₺₺,"['Breakfast & Brunch', 'Turkish', 'Cafes']",902323300029.0,"Hasan Ali Yücel Blv., Karşıyaka, 35590 İzmir, Turkey",473.6123059927694,yelp
Giritli Restaurant,38.453369,27.097099,4.4,,"['Turkish', 'Greek']",902327121188.0,"Hurriyet Bulv. No  38, 35590 İzmir, Turkey",491.03666604384216,yelp
Cafe La Vie,38.4534243984897,27.1009753690461,4.7,₺₺,"['Cafes', 'Coffee & Tea']",902323643506.0,"Bostanlı Mah., Cemal Gürsel Cad. No:407/A, 35540 İzmir, Turkey",783.5164449453446,yelp
Aralık Sonu Ocakbaşı,38.45606,27.099699,4.5,₺,['Barbeque'],902323370574.0,"Cemal Gürsel Cad., 1788 Sok. No:3/A, 35590 İzmir, Turkey",615.2350075168887,yelp
Pizza Locale,38.4559887191087,27.0962645485997,4.6,₺₺,['Pizza'],902324634560.0,"Bostanlı Mahallesi, Otopark, 35590 Karşıyaka/İzmir, Turkey",316.2957609159169,yelp
Cafe Ponte Cheese Cake House,38.4582116165063,27.0950116342481,4.4,₺₺,"['Coffee & Tea', 'Desserts', 'Cafes']",902323628444.0,"Bostanlı Mah., Bestekar Yusuf Nalkesen Sok. No:14/A, 35540 İzmir, Turkey",315.94151911177784,yelp
Cafe Reci's,38.459575,27.092038,4.0,,['Italian'],902323300087.0,"Bostanlı Mah. Cengiz Topel Cad., No: 30 D: 1, 35590 İzmir, Turkey",393.64563094515415,yelp
Boğaziçi Restaurant,38.460329,27.090872,4.0,₺₺₺,"['Turkish', 'Seafood', 'Breakfast & Brunch']",908508500850.0,"Cengiz Topel Cad. No:38-B, Bostanlı, 35590 İzmir, Turkey",498.2502738778825,yelp
Aşcı Balık Restoran,38.457918,27.096874,5.0,,['Seafood'],902323366635.0,"Bostanlı Mah., Cemal Gürsel Cad. No: 516/C, 35540 İzmir, Turkey",422.80335311010685,yelp
RCS Cafe,38.458665,27.094248,4.2,₺₺,"['Coffee & Tea', 'Breakfast & Brunch', 'Cafes']",902323303043.0,"Bostanlı Mah., Şehit Cengiz Topel Cad. No: 4/ A, 35590 İzmir, Turkey",321.40686307997964,yelp
Mangal Style,38.464643146662,27.0908845825186,4.0,,['Barbeque'],,"Atakent, 35540 Karşıyaka, Turkey",965.8468801546225,yelp
Meşhur Midyeci Ahmet,38.45764,27.098856,4.4,₺₺,['Seafood'],902323622610.0,"Bostanlı Mah. Şehitler Bulv., No: 10/B, 35590 İzmir, Turkey",569.4013432205033,yelp
The Best Cafe,38.4585686,27.0964699,4.0,₺,"['Coffee & Tea', 'Cafes']",902323622041.0,"Bostanlı Mah., 1807 Sok. No: 71/A, 35590 İzmir, Turkey",403.26274870855104,yelp
Bosstanlı Meyhane,38.4630252430668,27.092684134841,5.0,,['Tabernas'],902323306300.0,"Bostanlı Mah., 6352. Sk. No:2/A, 35590 İzmir, Turkey",773.8781722768476,yelp
Doyuran Pide,38.456828,27.098532,4.0,₺,['Turkish'],902323369176.0,"Bostanlı Mah., Yalı Cad. No: 73, 35590 İzmir, Turkey",520.5629445035007,yelp
Alin's Cafe & Restaurant,38.459276,27.093125,4.0,₺₺,"['Bars', 'Italian', 'Cafes']",902323303518.0,"Cengiz Topel Cad. No:26/A, Bostanlı, 35590 İzmir, Turkey",359.526207068554,yelp
Bostanlı Temiz Mandıra,38.4552108603492,27.0999070976692,4.4,,"['Seafood', 'Turkish', 'Breakfast & Brunch']",902323623400.0,"Bostanlı Mah., Cemal Gürsel Cad. No:476/3A, 35590 İzmir, Turkey",640.4514938933748,yelp
Fuat'in Yeri,38.45703,27.097853,5.0,,"['Tapas/Small Plates', 'Pubs']",902323621046.0,"Bostanlı Mah., 1807/2. Sk No:16, 35600 İzmir, Turkey",466.96847241207496,yelp
Sir Winston Tea House,38.46816,27.081207,4.8,₺₺,"['Coffee & Tea', 'Italian', 'Cafes']",902583240365.0,"Mavişehir Mah., 2040 Sok. No: 2, 35540 İzmir, Turkey",734.3840602728309,yelp
Black Jack BBQ,38.4599246,27.0915884,5.0,,"['Barbeque', 'Steakhouses', 'Cocktail Bars']",902323373729.0,"Cengiz Topel Cad. No:32/A, Bostanlı, 35590 İzmir, Turkey",655.1548298041935,yelp
Mangal Style,38.464643146662,27.0908845825186,4.0,,['Barbeque'],,"Atakent, 35540 Karşıyaka, Turkey",579.420878598798,yelp
Coffee House,38.4664077,27.0868205,4.0,₺₺,"['Cafes', 'Coffee & Tea', 'Steakhouses']",902323301999.0,"Cahar Dudayev Blv., 2034 Sk. 10 6/ BAtakent, Karşıyaka, 35480 İzmir, Turkey",489.4767029095716,yelp
Bosstanlı Meyhane,38.4630252430668,27.092684134841,5.0,,['Tabernas'],902323306300.0,"Bostanlı Mah., 6352. Sk. No:2/A, 35590 İzmir, Turkey",676.9102355257955,yelp
Boğaziçi Restaurant,38.460329,27.090872,4.0,₺₺₺,"['Turkish', 'Seafood', 'Breakfast & Brunch']",908508500850.0,"Cengiz Topel Cad. No:38-B, Bostanlı, 35590 İzmir, Turkey",556.2914050705571,yelp
Deniz Kent Restaurant,38.467613,27.075825,4.4,₺₺₺,['Seafood'],902323241020.0,"Mavişehir Mah., 2043 Sok. No: 9, 35540 İzmir, Turkey",994.944106423904,yelp
Eşreff Fasıllı Meyhane,38.467744,27.086904,4.0,,"['Pubs', 'Restaurants']",902323624484.0,"2035. Sok. No: 8, Atakent Yüzme Havuzu Altında, İzmir, Turkey",633.5925496444321,yelp
Cafe Ponte Cheese Cake House,38.4582116165063,27.0950116342481,4.4,₺₺,"['Coffee & Tea', 'Desserts', 'Cafes']",902323628444.0,"Bostanlı Mah., Bestekar Yusuf Nalkesen Sok. No:14/A, 35540 İzmir, Turkey",982.692915656886,yelp
Cafe Reci's,38.459575,27.092038,4.0,,['Italian'],902323300087.0,"Bostanlı Mah. Cengiz Topel Cad., No: 30 D: 1, 35590 İzmir, Turkey",683.310455881077,yelp
Rokka,38.465903,27.086547,4.5,,"['Turkish', 'Diners']",902323372233.0,"2034 Sok. No:106 Atakent, Karşıyaka, 35590 İzmir, Turkey",428.6673620409286,yelp
Gondol Cafe & Restoran,38.464802367522,27.0837817783209,4.6,₺₺,"['Cafes', 'Coffee & Tea']",902323304646.0,"Cemal Gürsel Cd., Karşıyaka, 35480 İzmir, Turkey",302.13461558554764,yelp
Pizza Locale,38.4559887191087,27.0962645485997,4.6,₺₺,['Pizza'],902324634560.0,"Bostanlı Mahallesi, Otopark, 35590 Karşıyaka/İzmir, Turkey",1204.749183215168,yelp
Hong Kong Restaurant & Bistro,38.463452,27.092616,3.5,₺₺,['Bistros'],902323308118.0,"6349 Sok. No:4/A-B, Bostanlı, 35590 İzmir, Turkey",678.7521090073294,yelp
Paprica,38.4597988,27.091565,3.7,₺₺₺,"['Italian', 'Bars']",902323302804.0,"Cengiz Topel Cad. No:32 / A Bostanlı, Karşıyaka, 35590 İzmir, Turkey",635.4154788909298,yelp
Mavişehir Balıkçı Barınağı,38.46584,27.082076,4.4,₺₺,['Seafood'],,"Mavişehir Sahil, 35590 İzmir, Turkey",472.1654804145968,yelp
RCS Cafe,38.458665,27.094248,4.2,₺₺,"['Coffee & Tea', 'Breakfast & Brunch', 'Cafes']",902323303043.0,"Bostanlı Mah., Şehit Cengiz Topel Cad. No: 4/ A, 35590 İzmir, Turkey",900.6274779722349,yelp
Meyhane Saki,38.467673,27.086931,4.2,₺₺₺,"['Turkish', 'Seafood']",902323308086.0,"Atakent Mah., 2035 Sok. No: 28-30, İzmir, Turkey",626.6197992728834,yelp
Alin's Cafe & Restaurant,38.459276,27.093125,4.0,₺₺,"['Bars', 'Italian', 'Cafes']",902323303518.0,"Cengiz Topel Cad. No:26/A, Bostanlı, 35590 İzmir, Turkey",783.0716771520234,yelp
La Puerta,38.46071,27.09096,1.0,,['Gastropubs'],902323626352.0,"Bostanlı Mah., Aşık Veysel Sk. No:4, Karşıyaka, 35590 İzmir, Turkey",548.7093274515329,yelp
Sir Winston Tea House,38.46816,27.081207,4.8,₺₺,"['Coffee & Tea', 'Italian', 'Cafes']",902583240365.0,"Mavişehir Mah., 2040 Sok. No: 2, 35540 İzmir, Turkey",306.162763937252,yelp
Kırçiçeği,38.472067,27.084793,3.2,,['Turkish'],902323305958.0,"Mavişehir Mah., Ceher Dudayev Cad. No:21/A, 35550 İzmir, Turkey",784.7497185250966,yelp
Deniz Kent Restaurant,38.467613,27.075825,4.4,₺₺₺,['Seafood'],902323241020.0,"Mavişehir Mah., 2043 Sok. No: 9, 35540 İzmir, Turkey",566.7712854330471,yelp
Black Jack BBQ,38.4599246,27.0915884,5.0,,"['Barbeque', 'Steakhouses', 'Cocktail Bars']",902323373729.0,"Cengiz Topel Cad. No:32/A, Bostanlı, 35590 İzmir, Turkey",1078.1257950713557,yelp
Coffee House,38.4664077,27.0868205,4.0,₺₺,"['Cafes', 'Coffee & Tea', 'Steakhouses']",902323301999.0,"Cahar Dudayev Blv., 2034 Sk. 10 6/ BAtakent, Karşıyaka, 35480 İzmir, Turkey",457.8343286326257,yelp
Mavişehir Balıkçı Barınağı,38.46584,27.082076,4.4,₺₺,['Seafood'],,"Mavişehir Sahil, 35590 İzmir, Turkey",55.132241439667816,yelp
Mangal Style,38.464643146662,27.0908845825186,4.0,,['Barbeque'],,"Atakent, 35540 Karşıyaka, Turkey",803.5551965202268,yelp
Eşreff Fasıllı Meyhane,38.467744,27.086904,4.0,,"['Pubs', 'Restaurants']",902323624484.0,"2035. Sok. No: 8, Atakent Yüzme Havuzu Altında, İzmir, Turkey",519.9530276419077,yelp
Gondol Cafe & Restoran,38.464802367522,27.0837817783209,4.6,₺₺,"['Cafes', 'Coffee & Tea']",902323304646.0,"Cemal Gürsel Cd., Karşıyaka, 35480 İzmir, Turkey",193.5524105543444,yelp
Rokka,38.465903,27.086547,4.5,,"['Turkish', 'Diners']",902323372233.0,"2034 Sok. No:106 Atakent, Karşıyaka, 35590 İzmir, Turkey",424.2683800050685,yelp
Bosstanlı Meyhane,38.4630252430668,27.092684134841,5.0,,['Tabernas'],902323306300.0,"Bostanlı Mah., 6352. Sk. No:2/A, 35590 İzmir, Turkey",992.2676039383412,yelp
Yasemin Cafe,38.46584,27.082076,4.0,₺,"['Cafeteria', 'Food']",902322934753.0,"Bostanlı Mah., Bostanlı Sahil Bulv., 35590 İzmir, Turkey",55.132241439667816,yelp
01 Adana Sofrası,38.472348,27.08398,5.0,,"['Turkish', 'Kebab']",902323300801.0,"Mavişehir Mah. Cahar Dadayev Bulv., No: 66/A, İzmir, Turkey",793.6721153696517,yelp
Breeze Brasserie,38.473156,27.074406,4.0,,['Brasseries'],,"Mavibahçe AVM, Mavişehir Mah. 2040/4. Sk. No:11, 35590 İzmir, Turkey",1068.4111554405883,yelp
Boğaziçi Restaurant,38.460329,27.090872,4.0,₺₺₺,"['Turkish', 'Seafood', 'Breakfast & Brunch']",908508500850.0,"Cengiz Topel Cad. No:38-B, Bostanlı, 35590 İzmir, Turkey",979.0758996529654,yelp
Pidezza Grande,38.472364,27.085475,5.0,,"['Pizza', 'Pita']",902323307464.0,"6497 Sok. No:8/A, Mavişehir, 35590 İzmir, Turkey",837.2701757393263,yelp
Cafe Reci's,38.459575,27.092038,4.0,,['Italian'],902323300087.0,"Bostanlı Mah. Cengiz Topel Cad., No: 30 D: 1, 35590 İzmir, Turkey",1110.44602659128,yelp
Nappo Pizza,38.472329,27.074229,5.0,,['Pizza'],905454362776.0,"Mavişehir Mah., Aziz Nesin Blv. C Blok No:24-Z0, 35590 İzmir, Turkey",1005.9331347255254,yelp
Meyhane Saki,38.467673,27.086931,4.2,₺₺₺,"['Turkish', 'Seafood']",902323308086.0,"Atakent Mah., 2035 Sok. No: 28-30, İzmir, Turkey",518.1610848624285,yelp
Hong Kong Restaurant & Bistro,38.463452,27.092616,3.5,₺₺,['Bistros'],902323308118.0,"6349 Sok. No:4/A-B, Bostanlı, 35590 İzmir, Turkey",974.7363960542672,yelp
Sir Winston Tea House,38.46816,27.081207,4.8,₺₺,"['Coffee & Tea', 'Italian', 'Cafes']",902583240365.0,"Mavişehir Mah., 2040 Sok. No: 2, 35540 İzmir, Turkey",179.01493162050716,yelp
Deniz Kent Restaurant,38.467613,27.075825,4.4,₺₺₺,['Seafood'],902323241020.0,"Mavişehir Mah., 2043 Sok. No: 9, 35540 İzmir, Turkey",306.4634308326455,yelp
Kırçiçeği,38.472067,27.084793,3.2,,['Turkish'],902323305958.0,"Mavişehir Mah., Ceher Dudayev Cad. No:21/A, 35550 İzmir, Turkey",696.4447294982747,yelp
Ali Kaptan,38.475208,27.077375,4.3,₺₺,['Turkish'],,"Caher Dudayev Bulv., 35590 İzmir, Turkey",875.8249624751378,yelp
Breeze Brasserie,38.473156,27.074406,4.0,,['Brasseries'],,"Mavibahçe AVM, Mavişehir Mah. 2040/4. Sk. No:11, 35590 İzmir, Turkey",763.1906070535706,yelp
Coffee House,38.4664077,27.0868205,4.0,₺₺,"['Cafes', 'Coffee & Tea', 'Steakhouses']",902323301999.0,"Cahar Dudayev Blv., 2034 Sk. 10 6/ BAtakent, Karşıyaka, 35480 İzmir, Turkey",662.0565909771962,yelp
Sevim Lokantası,38.47531,27.07656,5.0,,['Turkish'],902322905516.0,"Mavişehir Mah., Caher Dudayev Blv., 35540 İzmir, Turkey",859.8891820282294,yelp
01 Adana Sofrası,38.472348,27.08398,5.0,,"['Turkish', 'Kebab']",902323300801.0,"Mavişehir Mah. Cahar Dadayev Bulv., No: 66/A, İzmir, Turkey",675.0438090318482,yelp
Eşreff Fasıllı Meyhane,38.467744,27.086904,4.0,,"['Pubs', 'Restaurants']",902323624484.0,"2035. Sok. No: 8, Atakent Yüzme Havuzu Altında, İzmir, Turkey",659.0628212109647,yelp
Nappo Pizza,38.472329,27.074229,5.0,,['Pizza'],905454362776.0,"Mavişehir Mah., Aziz Nesin Blv. C Blok No:24-Z0, 35590 İzmir, Turkey",698.8485801042253,yelp
Mavişehir Balıkçı Barınağı,38.46584,27.082076,4.4,₺₺,['Seafood'],,"Mavişehir Sahil, 35590 İzmir, Turkey",300.139224641795,yelp
Rokka,38.465903,27.086547,4.5,,"['Turkish', 'Diners']",902323372233.0,"2034 Sok. No:106 Atakent, Karşıyaka, 35590 İzmir, Turkey",651.5007462593803,yelp
Pidezza Grande,38.472364,27.085475,5.0,,"['Pizza', 'Pita']",902323307464.0,"6497 Sok. No:8/A, Mavişehir, 35590 İzmir, Turkey",761.3635097565706,yelp
Gondol Cafe & Restoran,38.464802367522,27.0837817783209,4.6,₺₺,"['Cafes', 'Coffee & Tea']",902323304646.0,"Cemal Gürsel Cd., Karşıyaka, 35480 İzmir, Turkey",488.2012901319594,yelp
Kahve Diyarı,38.470802,27.074823,4.0,,"['Coffee & Tea', 'Cafes']",902323243400.0,"Mavişehir Mah., 2040 Sok. Ege Park Mavişehir Moda ve Alışveriş Merkezi No: 104 D: 236 K: 2, Ege Park Mavişehir Alışveriş Merkezi 2. Katında, İzmir, Turkey",539.3460680914368,yelp
Yasemin Cafe,38.46584,27.082076,4.0,₺,"['Cafeteria', 'Food']",902322934753.0,"Bostanlı Mah., Bostanlı Sahil Bulv., 35590 İzmir, Turkey",300.139224641795,yelp
Meyhane Saki,38.467673,27.086931,4.2,₺₺₺,"['Turkish', 'Seafood']",902323308086.0,"Atakent Mah., 2035 Sok. No: 28-30, İzmir, Turkey",661.1126966173524,yelp
OT,38.471219,27.074863,1.0,,"['Coffee & Tea', 'Cafes']",902325022849.0,"Şenlikler Mah., 2040. Sok. No:104, 35590 İzmir, Turkey",569.6811725084677,yelp
Bay Döner,38.469788,27.074849,4.0,₺,['Turkish'],902323246699.0,"Mavişehir mh., Karşıyaka, 35590 İzmir, Turkey",467.5687168978708,yelp
Denizkent Kafe,38.467401462707,27.077170460081,5.0,₺₺,['Cafes'],902323247252.0,"2043. Sok. No:9, Mavişehir, 35590 İzmir, Turkey",189.20688628851823,yelp
Hasır Ocakbaşı Kobalak,38.458537,27.118485,4.5,₺,"['Turkish', 'Kebab']",902323646007.0,"Donanmacı Mah., 1715. Sok. No: 65, Akbank Yakını, İzmir, Turkey",849.3086871633822,yelp
Hisarönü Çaycısı,38.4559742,27.1231379,4.0,₺₺,['Turkish'],902323646404.0,"Cemal gürsel Cad. 168, Karsiyaka, 35510 İzmir, Turkey",683.4085290193218,yelp
Villa Grilla,38.456697,27.11916,5.0,,['Pizza'],902323810808.0,"1690 Sok. No: 44/B, Karşıyaka, 35580 İzmir, Turkey",884.2664161994646,yelp
Donerci Osman Usta,38.461112,27.122105,4.0,,['Turkish'],902323822222.0,"Hidayet Erzeybek Sok. No: 75/ E, Karşıyaka, 35600 İzmir, Turkey",490.774337242477,yelp
Tersane Kafe,38.4589747962431,27.1266781349249,4.0,₺,['Cafes'],902323684071.0,"Alaybey Mah., Cemal Gürsel Cad., 35480 İzmir, Turkey",238.64214384405105,yelp
Özlem Lokantası,38.4555821195338,27.1191587043686,4.7,₺₺,"['Turkish', 'Rice']",902323687395.0,"Donanmaci Mah., 1722 Sok. No:7/A karşıyaka, 35090 İzmir, Turkey",956.4703187355304,yelp
Battalbey Çiğköfte,38.460746,27.1213272,4.0,₺,['Chee Kufta'],,"Karşıyaka, 35600 İzmir, Turkey",558.6624330713179,yelp
Konyalı Etli Ekmek ve Fırın Kebabı,38.453652,27.117304,4.0,,['Turkish'],902323818141.0,"Yalı Mah., Uslu Apt. Yalı Cad.  No: 276/ A, İzmir, Turkey",1218.471028594594,yelp
Bahçelievler Gözlemecisi,38.467108,27.122121,5.0,,['Gozleme'],,"Bahçelievler Mah., 1851/4 Sok. No:1/A, Karşıyaka, 35520 İzmir, Turkey",841.0844101984989,yelp
Hisar Söğüş,38.458667,27.12008,4.0,,['Turkish'],902323687567.0,"1690. Sok. No: 98/B, 35110 İzmir, Turkey",713.6337397684202,yelp
Ezo Ana Mantı Evi,38.4593993,27.1205925,5.0,,['Turkish'],,"İzmir Adliye Sarayı Yanı, Bayraklı, 35530 Izmir, Turkey",645.7302010875973,yelp
